City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Jaipur,38.6,94.09,12.05,40.74,40.99,18.42,0.66,11.72,50.32,1.61,7.5,1.9128635872599977,123.0,Moderate
Jaipur,47.08,95.75,12.92,43.61,43.07,26.27,0.78,10.5,43.58,1.92,8.52,1.2235229783311812,104.0,Moderate
Jaipur,36.25,93.86,31.62,54.79,70.7,58.47,1.02,11.61,38.21,2.97,11.49,0.0,96.0,Satisfactory
Jaipur,43.07,108.09,23.61,47.99,57.93,51.94,0.93,13.13,48.96,3.12,15.26,0.0,115.0,Moderate
Jaipur,51.49,112.33,11.38,40.3,39.95,42.99,0.85,11.19,66.03,2.53,33.55,2.5723578157976323,120.0,Moderate
Jaipur,68.84,136.99,13.49,46.5,47.89,46.88,1.03,11.89,60.61,2.55,12.99,0.0,130.0,Moderate
Jaipur,73.61,183.61,20.67,55.72,66.46,53.65,1.2,11.0,45.18,2.78,9.77,0.0,176.0,Moderate
Jaipur,67.26,154.12,11.09,48.35,51.7,47.02,0.91,13.15,46.3,2.39,12.25,0.0,145.0,Moderate
Jaipur,68.62,137.38,8.78,37.64,36.58,41.01,0.81,13.54,60.28,1.25,6.3,0.0,165.0,Moderate
Jaipur,47.55,106.04,15.15,43.72,48.22,54.31,0.88,12.21,61.13,1.75,10.08,0.0,124.0,Moderate
Jaipur,52.64,115.98,10.22,35.23,39.12,48.12,0.74,14.76,66.26,1.78,9.97,0.0,109.0,Moderate
Jaipur,91.33,173.58,9.37,36.15,41.64,47.78,1.07,12.92,62.43,2.76,8.37,0.0,175.0,Moderate
Jaipur,54.61,114.1,14.17,36.39,44.39,49.03,0.75,9.96,35.12,1.78,8.17,0.0,148.0,Moderate
Jaipur,51.18,113.4,10.98,43.57,44.81,48.91,0.72,10.59,51.42,1.2,5.66,0.0,118.0,Moderate
Jaipur,52.02,113.24,10.82,46.12,47.21,47.27,0.79,12.57,56.94,1.5,5.81,0.0,119.0,Moderate
Jaipur,42.73,103.89,18.17,52.45,58.9,46.35,0.92,16.07,55.6,2.88,8.84,0.0,120.0,Moderate
Jaipur,50.78,133.0,34.45,65.24,86.05,65.04,1.21,17.42,44.5,4.74,14.02,0.0,120.0,Moderate
Jaipur,52.85,127.29,46.88,62.15,99.62,78.8,1.31,16.74,41.07,4.9,16.74,0.0,134.0,Moderate
Jaipur,52.63,110.43,8.36,51.15,48.35,45.78,0.88,19.16,72.92,2.72,12.27,0.0,123.0,Moderate
Jaipur,73.44,154.65,9.49,62.43,61.78,53.69,1.05,15.88,61.14,3.89,11.11,0.0,138.0,Moderate
Jaipur,73.42,170.28,11.18,56.58,56.82,49.91,1.06,10.86,52.82,4.02,11.76,0.0,189.0,Moderate
Jaipur,53.69,129.83,20.13,51.8,67.66,56.78,1.23,10.3,54.34,4.74,12.47,0.0,140.0,Moderate
Jaipur,56.61,143.97,20.96,53.14,66.75,57.77,1.18,11.55,64.27,4.19,13.18,0.0,127.0,Moderate
Jaipur,70.48,170.32,35.78,65.52,88.16,70.18,1.58,13.66,46.63,5.56,15.38,0.0,164.0,Moderate
Jaipur,73.27,159.87,33.06,59.22,79.62,68.83,1.33,13.22,51.47,5.61,18.84,0.0,172.0,Moderate
Jaipur,67.04,133.17,5.07,37.72,35.13,34.8,0.82,9.51,79.11,2.57,9.65,0.8947773611982326,162.0,Moderate
Jaipur,53.64,110.13,9.81,37.64,38.65,30.95,0.79,13.03,37.08,2.34,8.0,0.9172387838609439,141.0,Moderate
Jaipur,33.21,67.13,8.25,32.5,34.56,25.85,0.68,15.75,41.45,1.67,7.57,1.155919533736085,86.0,Satisfactory
Jaipur,42.15,88.25,7.14,33.88,34.72,27.72,0.69,13.43,42.13,1.97,7.4,1.046816302778281,86.0,Satisfactory
Jaipur,41.92,85.13,8.82,33.78,33.14,28.82,0.8,14.38,40.94,2.11,6.3,0.8981887078576145,85.0,Satisfactory
Jaipur,47.55,96.44,16.6,36.97,47.37,35.87,0.99,13.61,30.83,3.54,14.88,1.2496562153706998,89.0,Satisfactory
Jaipur,67.99,145.26,22.7,53.16,67.99,54.31,1.12,12.01,33.53,6.09,23.62,0.6781391030875605,136.0,Moderate
Jaipur,47.92,114.33,17.9,47.58,57.15,47.1,0.98,11.32,36.13,4.86,18.13,0.49168228688303195,118.0,Moderate
Jaipur,59.26,132.48,21.06,55.63,67.34,57.26,1.22,10.17,34.8,5.84,20.36,0.0,118.0,Moderate
Jaipur,52.95,124.14,15.29,50.72,55.27,49.35,0.91,11.88,35.94,4.72,18.74,0.37802046832158753,129.0,Moderate
Jaipur,29.05,74.88,11.58,33.15,38.33,35.28,0.66,10.34,38.69,2.57,15.1,0.9646509054503567,100.0,Satisfactory
Jaipur,37.53,102.75,26.85,47.21,63.24,43.98,0.96,10.89,35.59,4.09,23.8,1.1455746654060448,101.0,Moderate
Jaipur,43.69,107.85,6.21,48.98,40.83,26.01,0.96,11.45,47.06,3.8,16.13,2.6550014778070015,108.0,Moderate
Jaipur,43.58,110.92,19.2,63.5,65.71,37.04,1.04,12.16,32.49,4.61,19.06,1.5545379595183992,110.0,Moderate
Jaipur,54.28,137.0,45.77,69.79,96.58,48.86,1.08,11.22,28.11,5.85,22.43,0.5654725674112768,124.0,Moderate
Jaipur,55.55,151.74,41.42,77.26,96.65,52.73,1.3,13.06,29.57,6.61,23.82,0.5736397524162902,145.0,Moderate
Jaipur,64.59,164.04,24.38,78.18,82.95,51.35,1.18,11.23,36.27,6.8,22.56,0.8491543389597966,144.0,Moderate
Jaipur,71.03,156.69,13.85,70.77,70.51,49.52,1.28,11.57,29.6,7.26,24.67,1.6158205140031257,146.0,Moderate
Jaipur,80.04,183.66,8.7,60.65,55.85,41.64,1.24,12.76,37.5,6.99,23.31,2.7042831577858673,182.0,Moderate
Jaipur,69.91,168.36,6.99,43.68,40.45,32.8,1.06,9.95,30.58,5.12,15.8,2.4359197917956457,174.0,Moderate
Jaipur,68.61,153.05,3.97,37.84,33.18,27.34,1.03,13.52,54.13,3.87,15.86,2.9601926463173247,154.0,Moderate
Jaipur,48.02,96.26,5.67,35.09,32.49,26.62,0.95,12.32,54.38,3.03,16.51,2.6104381812483672,153.0,Moderate
Jaipur,47.44,119.11,7.54,45.51,44.62,33.84,0.81,10.76,41.04,3.83,19.94,2.1435991331032436,108.0,Moderate
Jaipur,52.46,120.23,14.72,47.22,55.68,47.9,1.11,10.01,36.18,4.51,23.9,1.0259747379879882,111.0,Moderate
Jaipur,66.18,143.95,22.43,49.72,69.22,57.93,1.2,14.26,30.41,6.86,37.11,2.029744958414959,138.0,Moderate
Jaipur,55.07,127.91,15.24,49.37,54.28,43.96,0.8,11.96,32.81,3.95,19.35,0.9109599539683577,129.0,Moderate
Jaipur,46.61,103.39,5.69,37.36,35.02,34.8,0.81,10.42,50.94,2.61,10.01,0.708622417730735,106.0,Moderate
Jaipur,54.75,116.72,7.85,34.88,36.53,31.05,0.85,11.06,34.35,3.51,10.53,1.4733410306771901,113.0,Moderate
Jaipur,31.13,64.83,6.2,34.99,34.16,27.71,0.64,12.29,45.67,2.32,10.59,1.3471422296302418,92.0,Satisfactory
Jaipur,39.21,88.47,8.04,43.62,42.59,34.49,0.86,12.79,50.83,2.9,12.28,0.9283377308730478,90.0,Satisfactory
Jaipur,46.14,116.17,20.28,57.57,69.15,62.02,1.27,12.06,40.1,4.73,19.23,0.0,112.0,Moderate
Jaipur,49.42,119.43,18.75,53.49,64.2,73.24,1.42,11.85,46.56,4.61,21.63,0.0,121.0,Moderate
Jaipur,48.46,124.35,18.39,47.46,56.52,47.18,0.91,13.05,37.9,5.34,16.76,0.5215262018882743,126.0,Moderate
Jaipur,34.99,96.06,7.8,33.08,34.28,29.08,0.76,12.35,44.74,3.03,9.08,1.295897632508423,108.0,Moderate
Jaipur,43.5,92.31,5.32,30.98,29.3,24.94,0.65,11.63,47.5,3.16,11.55,2.2047624116186175,100.0,Satisfactory
Jaipur,43.27,94.23,6.41,38.57,37.59,31.23,0.76,11.55,48.08,3.13,5.98,0.6924497262349314,92.0,Satisfactory
Jaipur,49.19,108.73,16.71,52.14,61.39,46.24,1.12,14.61,39.04,3.49,5.02,0.0,99.0,Satisfactory
Jaipur,47.61,101.53,14.34,48.12,56.51,40.58,1.0,12.84,39.97,4.12,4.6,0.0,116.0,Moderate
Jaipur,58.77,119.35,12.23,43.38,49.87,35.19,0.86,14.82,50.48,3.86,3.36,0.1725837800284835,114.0,Moderate
Jaipur,60.37,137.1,13.22,56.22,61.52,47.78,0.84,10.47,46.14,3.5,4.75,0.0,136.0,Moderate
Jaipur,47.88,93.14,6.07,34.98,33.96,29.34,0.81,9.74,53.34,2.89,4.32,0.7180339024105891,108.0,Moderate
Jaipur,52.59,107.22,6.4,39.35,37.73,28.79,0.85,11.42,54.89,3.13,4.42,0.9034042794990129,106.0,Moderate
Jaipur,35.76,82.95,14.49,39.05,45.77,31.32,0.86,13.84,49.54,2.34,4.39,0.178719355635109,97.0,Satisfactory
Jaipur,42.58,94.73,14.49,46.1,49.44,30.49,0.85,14.24,43.67,2.52,5.85,0.5162467815242566,106.0,Moderate
Jaipur,51.8,120.92,50.06,58.13,90.0,55.47,1.42,13.81,39.26,4.33,8.85,0.0,114.0,Moderate
Jaipur,62.6,152.56,48.34,56.28,94.75,68.58,1.37,12.52,38.55,5.19,10.65,0.0,159.0,Moderate
Jaipur,31.85,89.61,5.45,38.01,36.02,31.09,1.24,13.01,58.51,2.9,6.01,0.6755801818802445,115.0,Moderate
Jaipur,41.35,102.11,5.91,37.77,35.84,27.44,0.84,10.17,45.97,2.8,9.56,1.4694740572247718,94.0,Satisfactory
Jaipur,28.2,58.37,7.1,35.56,38.02,25.95,0.72,7.4,53.34,1.59,3.87,0.3624555857429468,91.0,Satisfactory
Jaipur,34.78,76.94,9.58,42.73,43.67,29.43,0.85,8.78,44.68,2.36,5.08,0.3426283111706159,88.0,Satisfactory
Jaipur,39.16,84.15,7.8,44.11,45.15,32.35,1.01,11.34,42.47,2.44,6.49,0.2787785922850339,90.0,Satisfactory
Jaipur,48.24,107.15,13.5,43.05,48.57,31.61,0.97,9.87,48.61,3.47,8.18,0.8618865423605795,104.0,Moderate
Jaipur,51.08,114.62,9.46,40.38,41.75,29.45,1.17,10.9,56.42,3.53,7.03,1.1893075220465616,109.0,Moderate
Jaipur,47.03,105.2,6.81,40.61,39.87,30.15,1.08,11.57,54.92,3.69,8.53,1.2993687553274653,116.0,Moderate
Jaipur,50.51,106.78,5.59,35.28,34.34,27.64,0.83,12.97,64.82,4.35,7.66,1.790782543861416,108.0,Moderate
Jaipur,50.79,110.26,7.46,40.79,42.45,29.5,1.0,13.92,65.6,3.3,6.24,1.069750534262294,106.0,Moderate
Jaipur,55.6,121.15,6.67,47.01,43.42,34.79,1.03,12.64,52.03,3.35,6.82,0.5584373394267397,117.0,Moderate
Jaipur,50.77,109.67,5.39,39.64,36.62,30.67,0.82,13.1,62.78,2.92,6.22,0.9120443370891524,114.0,Moderate
Jaipur,46.02,93.48,5.21,43.33,40.92,32.83,1.08,14.4,62.17,2.2,5.36,0.2923253972028057,110.0,Moderate
Jaipur,59.48,126.91,12.8,51.97,55.18,42.11,1.18,12.54,51.55,4.56,8.29,0.04334534077830021,111.0,Moderate
Jaipur,65.67,152.86,28.12,62.17,80.83,60.94,1.4,13.61,43.28,6.98,12.48,0.0,150.0,Moderate
Jaipur,60.95,129.13,22.63,55.3,70.23,55.93,1.28,15.08,61.41,3.98,8.73,0.0,132.0,Moderate
Jaipur,64.04,151.41,17.45,63.37,68.55,51.48,1.17,13.21,56.7,3.31,5.46,0.0,150.0,Moderate
Jaipur,72.87,170.52,39.28,64.98,86.21,56.15,1.23,14.08,49.06,5.58,14.1,0.0,163.0,Moderate
Jaipur,59.62,130.02,9.45,46.03,44.09,32.63,0.87,15.04,58.76,2.55,6.06,0.6392948376183847,147.0,Moderate
Jaipur,50.97,121.14,16.56,58.13,62.63,38.26,0.92,18.1,47.75,3.64,12.24,0.6545127254124359,134.0,Moderate
Jaipur,49.83,128.09,43.28,67.32,92.47,43.24,1.02,13.5,46.34,5.33,21.23,1.0273685125607992,133.0,Moderate
Jaipur,65.69,150.22,60.44,82.69,119.71,57.28,1.23,14.45,36.29,6.71,23.25,0.0,159.0,Moderate
Jaipur,61.27,154.46,78.5,83.09,135.91,56.33,1.58,15.14,36.74,7.9,25.31,0.23084175278010477,160.0,Moderate
Jaipur,66.08,153.94,43.35,64.85,90.02,44.52,1.04,18.31,49.74,8.86,26.38,2.6830729817661316,179.0,Moderate
Jaipur,46.11,105.0,5.57,37.07,34.97,23.28,0.92,17.16,58.24,3.15,6.53,1.932038495849213,104.0,Moderate
Jaipur,66.72,161.44,5.33,33.95,34.82,25.68,0.96,15.43,54.19,3.7,4.25,1.751139869451803,132.0,Moderate
Jaipur,49.79,91.06,5.44,35.4,33.16,25.4,0.86,12.67,48.74,2.63,5.63,1.3570966008244056,106.0,Moderate
Jaipur,51.39,104.68,4.25,33.67,30.65,24.34,0.83,12.87,61.16,2.39,4.81,1.4276420785816368,107.0,Moderate
Jaipur,50.4,98.54,8.2,42.37,42.84,31.16,0.88,16.53,59.99,2.53,5.64,0.6517851567664499,102.0,Moderate
Jaipur,60.53,121.82,11.98,55.28,56.92,36.36,0.84,13.8,51.19,3.05,7.5,0.21630906499946612,127.0,Moderate
Jaipur,48.24,107.89,8.24,43.69,40.15,25.95,1.01,14.49,65.03,3.01,6.61,1.5098319042501622,115.0,Moderate
Jaipur,50.09,115.08,13.24,44.11,47.99,25.62,0.97,13.1,67.06,3.61,8.87,1.815693594747704,111.0,Moderate
Jaipur,53.32,121.08,6.78,37.13,35.85,22.04,0.88,13.42,64.07,3.78,6.26,2.182581943340426,116.0,Moderate
Jaipur,48.52,114.53,9.51,38.31,41.52,22.34,1.04,12.92,64.28,2.66,3.84,1.4473954744489588,110.0,Moderate
Jaipur,29.03,86.33,4.88,27.16,25.74,22.55,0.66,11.69,72.11,1.05,2.4,0.8741816182695756,113.0,Moderate
Jaipur,35.93,86.35,6.92,36.84,38.45,32.67,0.9,14.27,70.56,2.34,3.57,0.07402239194562199,95.0,Satisfactory
Jaipur,49.42,116.32,6.06,39.03,37.78,41.76,0.91,13.27,72.23,2.2,4.33,0.0,115.0,Moderate
Jaipur,44.52,100.89,5.62,33.16,34.56,31.07,0.92,13.27,75.54,2.55,7.92,0.9606746073878747,117.0,Moderate
Jaipur,29.46,64.82,6.66,26.74,27.95,32.29,0.86,13.6,66.29,2.45,15.81,1.6456106842991591,88.0,Satisfactory
Jaipur,28.6,62.79,7.72,34.55,35.31,38.47,0.79,12.91,54.62,1.41,22.56,1.3128803552330388,83.0,Satisfactory
Jaipur,31.86,71.4,13.14,48.35,50.35,53.93,0.86,12.72,40.75,1.09,18.05,0.0,88.0,Satisfactory
Jaipur,27.29,68.45,8.68,37.4,37.66,42.4,0.85,12.39,62.14,1.14,24.02,0.9449655312885352,92.0,Satisfactory
Jaipur,30.17,78.51,10.32,38.51,38.91,42.83,0.81,12.01,64.83,1.2,29.55,1.5858122213392956,100.0,Satisfactory
Jaipur,30.88,79.9,3.58,21.76,20.22,25.15,0.63,12.34,76.3,1.45,26.55,3.6181704937169936,96.0,Satisfactory
Jaipur,30.18,72.28,4.71,25.34,25.5,27.4,0.86,11.74,73.03,1.38,28.13,3.4127751026815276,90.0,Satisfactory
Jaipur,43.86,122.98,7.65,40.09,40.12,38.84,0.86,11.69,53.33,1.51,24.66,1.6843979826945392,104.0,Moderate
Jaipur,78.24,247.19,16.42,47.23,51.48,55.36,0.76,15.56,51.0,1.58,23.23,0.13824752074534885,144.0,Moderate
Jaipur,60.0,181.04,5.82,32.01,30.43,36.05,1.04,14.93,67.46,1.31,21.62,2.143213633469928,199.0,Moderate
Jaipur,44.49,101.22,4.56,33.42,30.67,35.97,1.83,13.71,66.38,1.26,22.25,1.9350091790360158,132.0,Moderate
Jaipur,45.38,92.2,4.42,34.31,31.21,36.64,0.82,17.26,87.83,1.64,27.14,2.5365714622935176,127.0,Moderate
Jaipur,43.23,93.03,7.64,45.87,44.0,45.22,1.01,14.32,76.5,2.47,27.97,1.5506042674354892,133.0,Moderate
Jaipur,43.92,97.43,18.39,48.04,54.49,55.9,1.21,13.86,71.2,3.82,30.98,0.8824332640252637,123.0,Moderate
Jaipur,46.94,102.61,15.7,43.78,48.53,46.08,1.06,14.21,69.56,3.8,31.36,2.164064219192774,122.0,Moderate
Jaipur,47.44,100.6,4.35,28.08,25.96,29.6,0.52,16.32,86.07,2.52,24.59,3.32188706884164,116.0,Moderate
Jaipur,31.9,64.36,4.06,30.67,28.98,30.64,0.65,15.34,77.24,1.37,24.55,2.6364954929261866,108.0,Moderate
Jaipur,32.69,67.6,2.81,17.33,15.99,22.51,0.53,11.8,88.19,1.7,24.92,3.837114279400206,100.0,Satisfactory
Jaipur,36.05,73.5,3.11,19.51,19.12,23.11,0.63,13.09,72.65,1.81,24.24,3.7155196281731895,90.0,Satisfactory
Jaipur,34.35,72.85,3.77,21.98,21.71,26.06,0.59,11.67,59.98,2.24,29.42,3.9746258865077766,92.0,Satisfactory
Jaipur,26.0,57.46,3.25,15.39,15.89,21.49,0.5,9.47,47.16,1.84,27.84,4.13118966475985,73.0,Satisfactory
Jaipur,14.28,31.24,3.11,11.37,12.15,21.49,0.41,8.44,45.6,0.57,16.93,2.4282635003309534,57.0,Satisfactory
Jaipur,9.12,19.14,3.22,11.22,12.8,23.28,0.47,10.15,35.1,0.42,27.62,3.395920431590699,52.0,Satisfactory
Jaipur,10.59,27.54,3.22,13.15,13.76,24.09,0.51,10.98,38.85,0.39,27.32,3.308672158701704,67.0,Satisfactory
Jaipur,12.92,35.04,2.89,12.12,12.51,17.71,0.39,11.87,53.13,0.26,22.29,3.5033990568138806,71.0,Satisfactory
Jaipur,13.71,39.81,2.68,11.93,12.11,16.02,0.47,12.47,52.62,0.3,22.78,3.8078516975189363,72.0,Satisfactory
Jaipur,21.58,46.95,3.27,18.7,18.65,24.67,0.67,13.55,44.5,0.99,23.68,3.088732078034307,70.0,Satisfactory
Jaipur,27.53,67.35,2.77,10.56,11.03,16.13,0.51,12.78,45.57,0.66,23.03,4.100958294766253,79.0,Satisfactory
Jaipur,21.65,44.31,2.64,10.65,10.98,15.93,0.58,14.8,46.11,0.3,17.7,3.3735492164843905,71.0,Satisfactory
Jaipur,18.43,37.37,2.65,10.58,10.77,15.35,0.56,18.55,47.78,0.29,18.28,3.5662887777450276,74.0,Satisfactory
Jaipur,19.85,48.46,3.36,16.92,16.84,22.44,0.74,14.75,41.64,0.94,22.84,3.2890139152222195,76.0,Satisfactory
Jaipur,24.93,62.17,2.92,12.82,12.73,18.27,0.57,15.63,48.18,0.78,23.0,3.904821250745088,79.0,Satisfactory
Jaipur,31.2,81.56,3.07,12.75,13.24,18.84,0.54,14.14,51.63,0.92,18.76,3.42165580421599,79.0,Satisfactory
Jaipur,26.38,78.6,3.32,11.6,13.04,18.45,0.59,10.95,54.99,0.42,20.76,3.466538089036678,80.0,Satisfactory
Jaipur,20.07,54.61,3.14,11.44,12.48,17.55,0.49,11.39,53.07,0.25,11.44,2.3415202318579027,78.0,Satisfactory
Jaipur,22.06,56.49,2.97,11.82,12.59,17.25,0.54,12.54,56.44,0.3,7.87,2.0245101245558077,78.0,Satisfactory
Jaipur,24.47,63.6,3.25,13.66,14.13,19.72,0.5,13.53,53.28,0.5,12.65,2.3798939882347536,76.0,Satisfactory
Jaipur,30.99,88.94,3.15,12.9,13.6,18.61,0.51,12.63,50.51,0.52,10.05,2.2959780900346356,79.0,Satisfactory
Jaipur,28.61,80.61,3.06,11.97,12.76,17.73,0.62,12.14,52.32,0.57,7.24,2.053974750462981,86.0,Satisfactory
Jaipur,33.95,96.61,5.69,22.47,23.26,30.66,0.58,13.38,39.86,1.32,13.81,1.4494236904828022,83.0,Satisfactory
Jaipur,42.11,116.07,3.7,17.77,18.21,24.03,0.66,12.46,48.44,0.95,10.71,1.9331454284078076,113.0,Moderate
Jaipur,32.07,92.25,4.27,18.99,19.22,25.6,0.6,12.39,43.41,1.33,12.14,1.8530088264915425,100.0,Satisfactory
Jaipur,26.89,94.49,2.97,12.04,12.67,17.82,0.51,13.91,51.39,0.37,8.02,2.142879188327214,93.0,Satisfactory
Jaipur,47.5,147.95,3.22,11.34,12.55,17.38,0.62,11.67,50.1,0.38,8.87,2.529008854983786,120.0,Moderate
Jaipur,49.37,143.5,3.38,14.52,15.04,20.42,0.52,13.33,45.98,0.35,9.46,2.2367551253564626,125.0,Moderate
Jaipur,33.63,72.79,3.4,11.22,12.42,17.23,0.52,13.25,58.19,0.41,6.65,2.06079832432192,110.0,Moderate
Jaipur,26.15,51.02,3.4,12.31,13.26,18.62,0.6,11.72,52.65,0.31,7.01,1.7583795874116124,76.0,Satisfactory
Jaipur,16.38,36.53,3.28,13.17,13.87,19.68,0.51,12.74,58.62,0.44,7.39,1.6199824803941634,77.0,Satisfactory
Jaipur,20.81,50.6,3.1,13.76,14.74,19.34,0.61,12.06,65.96,0.71,0.63,0.9781532053991033,85.0,Satisfactory
Jaipur,23.28,45.72,3.3,13.41,14.29,20.03,0.61,10.2,53.95,0.69,0.44,0.826120791777514,78.0,Satisfactory
Jaipur,23.18,54.55,4.46,17.09,18.71,24.62,0.58,12.13,42.34,0.64,0.89,0.32026874460854327,68.0,Satisfactory
Jaipur,26.18,71.1,3.28,11.82,12.98,18.51,0.6,11.39,48.04,0.35,0.18,1.0127678914086,69.0,Satisfactory
Jaipur,30.22,76.78,4.34,15.25,17.25,22.76,0.63,12.68,42.95,1.08,0.77,0.7709735434218197,85.0,Satisfactory
Jaipur,22.23,48.21,3.62,13.63,14.7,21.17,0.58,11.4,49.23,0.92,0.3,0.7479201318909316,74.0,Satisfactory
Jaipur,25.22,50.57,3.07,13.61,14.18,20.34,0.73,12.19,59.58,0.89,0.44,0.9350221227220985,79.0,Satisfactory
Jaipur,32.26,66.25,3.26,11.16,12.29,18.42,0.5,12.05,64.5,0.92,0.26,1.248001214315846,84.0,Satisfactory
Jaipur,51.34,193.04,3.39,14.2,15.01,20.66,0.59,12.14,51.56,0.46,0.54,1.299017930077492,132.0,Moderate
Jaipur,36.28,92.73,3.58,16.95,17.28,22.81,0.64,11.48,43.9,0.46,0.65,0.6595837604767487,119.0,Moderate
Jaipur,37.27,109.34,3.43,15.91,16.14,21.59,0.44,14.83,40.61,0.26,0.38,0.8500361602749871,100.0,Satisfactory
Jaipur,42.37,102.62,3.61,11.67,13.16,19.68,0.7,11.01,51.96,1.2,0.35,1.3007958648822606,107.0,Moderate
Jaipur,21.56,55.48,3.15,12.06,12.94,18.74,0.73,10.48,49.42,0.58,0.36,0.9808075124783351,85.0,Satisfactory
Jaipur,22.36,49.15,2.55,12.5,11.81,17.57,0.52,8.98,52.07,0.45,0.61,1.074390299308792,82.0,Satisfactory
Jaipur,25.89,65.09,3.45,13.02,15.13,18.67,0.69,8.58,56.17,0.52,1.09,1.0302181365558205,75.0,Satisfactory
Jaipur,24.88,49.74,3.99,17.72,19.46,23.66,0.78,10.18,53.48,1.14,1.6,0.5976249593140772,81.0,Satisfactory
Jaipur,32.87,96.85,3.9,17.34,18.06,23.54,0.64,12.13,59.21,1.45,1.22,0.8856218952141854,89.0,Satisfactory
Jaipur,45.16,119.29,4.68,16.94,18.45,22.84,0.64,9.81,50.36,0.91,0.93,0.8740913677815585,112.0,Moderate
Jaipur,47.55,146.77,4.33,14.02,16.1,19.76,0.65,9.67,54.73,0.58,0.63,1.2337554660151377,110.0,Moderate
Jaipur,31.29,84.08,4.52,13.38,15.96,19.7,0.77,11.67,58.73,0.77,0.52,1.0722629212539656,125.0,Moderate
Jaipur,23.63,45.03,5.25,18.54,20.34,25.77,0.87,10.83,52.76,0.58,1.04,0.15604156449994644,91.0,Satisfactory
Jaipur,66.4,252.96,4.73,17.89,19.77,23.21,0.69,11.23,57.77,0.67,1.0,1.279515585108728,132.0,Moderate
Jaipur,35.15,67.1,3.54,15.29,16.7,19.43,0.62,11.74,67.13,0.54,0.56,1.0289746455596338,124.0,Moderate
Jaipur,44.78,114.11,3.14,16.51,16.94,26.26,0.67,9.58,76.26,1.12,1.48,0.6363897286817388,100.0,Satisfactory
Jaipur,35.33,79.61,2.84,15.52,15.54,23.09,0.39,10.58,88.66,1.65,2.26,1.106876832097318,116.0,Moderate
Jaipur,36.12,112.29,3.39,20.03,19.86,27.67,0.62,11.87,69.98,1.8,3.51,0.800880558117782,106.0,Moderate
Jaipur,47.73,142.31,3.24,19.85,19.01,26.7,0.6,11.32,75.42,1.64,3.0,0.9815066820390683,121.0,Moderate
Jaipur,50.93,122.71,5.12,23.42,23.42,32.22,0.46,12.32,67.08,1.98,5.97,0.6959741496029994,136.0,Moderate
Jaipur,45.31,104.68,2.75,18.13,17.25,24.42,0.67,12.57,87.55,1.4,1.84,1.026902868951427,127.0,Moderate
Jaipur,43.03,104.48,5.21,27.91,27.37,37.79,0.94,11.06,68.88,2.77,5.08,0.0,110.0,Moderate
Jaipur,51.18,141.08,8.67,28.88,30.97,41.55,0.7,13.05,43.33,2.87,8.34,0.054298416383863124,119.0,Moderate
Jaipur,54.27,179.36,3.54,18.83,18.39,27.74,0.79,11.35,46.8,0.94,1.92,0.6944652350546143,143.0,Moderate
Jaipur,55.99,152.88,3.51,17.7,17.87,25.96,0.66,12.5,48.84,1.31,2.0,0.9753907433737394,140.0,Moderate
Jaipur,46.96,119.96,3.61,18.97,18.53,27.07,0.64,11.14,47.5,1.19,1.86,0.6115542876622166,124.0,Moderate
Jaipur,48.1,127.41,4.32,20.71,19.82,28.76,0.58,12.31,43.71,1.15,1.67,0.41731626194188065,119.0,Moderate
Jaipur,48.33,148.49,5.62,17.91,19.99,27.61,0.68,8.0,48.85,1.63,2.01,0.6511416567555988,126.0,Moderate
Jaipur,61.57,192.43,5.33,17.37,19.25,26.85,0.65,11.11,61.95,2.06,1.31,1.0686741750643178,145.0,Moderate
Jaipur,49.62,154.79,4.94,13.87,16.35,23.48,0.67,10.31,82.35,1.41,0.88,1.1261367948670613,150.0,Moderate
Jaipur,33.9,70.43,5.28,13.46,16.52,24.07,0.79,8.23,70.86,1.26,0.79,0.6355295866498691,115.0,Moderate
Jaipur,28.51,60.0,5.79,14.04,17.65,27.27,0.61,9.69,65.28,1.46,0.74,0.2426465629026291,82.0,Satisfactory
Jaipur,22.58,59.16,5.16,16.26,18.78,26.68,0.63,10.83,74.05,1.62,1.42,0.40170319142979594,93.0,Satisfactory
Jaipur,29.66,59.38,5.13,18.81,21.25,28.88,0.68,9.3,75.03,1.19,1.86,0.07767766445942437,106.0,Moderate
Jaipur,31.13,68.89,5.09,18.46,20.31,28.59,0.58,10.95,69.32,1.45,2.13,0.28262877221867555,94.0,Satisfactory
Jaipur,29.78,57.31,5.37,19.4,21.74,30.03,0.61,10.45,63.54,1.46,2.61,0.0959637927061614,84.0,Satisfactory
Jaipur,21.7,38.46,5.42,16.42,19.71,31.03,0.68,9.47,72.53,1.01,1.52,0.0,89.0,Satisfactory
Jaipur,28.32,59.04,8.05,17.78,24.7,30.96,0.62,10.65,71.75,1.03,1.95,0.0,84.0,Satisfactory
Jaipur,29.8,74.68,6.2,14.66,19.36,26.29,0.64,9.48,61.08,0.72,1.39,0.2575491671714816,80.0,Satisfactory
Jaipur,31.64,76.92,7.22,19.97,24.27,32.21,0.63,10.64,54.43,0.68,1.53,0.0,79.0,Satisfactory
Jaipur,35.26,80.86,5.64,18.84,21.12,28.89,0.62,9.52,57.35,0.58,0.61,0.0,90.0,Satisfactory
